2021-01-29 18:16:27.263 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'xjAdminHelpMapper' and 'com.ws.ldy.modules.sys.xj.mapper.XjAdminHelpMapper' mapperInterface. Bean already defined with the same name!
2021-01-29 18:16:27.263 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'xjAdminLogMapper' and 'com.ws.ldy.modules.sys.xj.mapper.XjAdminLogMapper' mapperInterface. Bean already defined with the same name!
2021-01-29 18:16:27.263 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'xjAdminMsgMapper' and 'com.ws.ldy.modules.sys.xj.mapper.XjAdminMsgMapper' mapperInterface. Bean already defined with the same name!
2021-01-29 18:16:27.263 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.ws.ldy.modules.*.*.mapper]' package. Please check your configuration.
2021-01-29 18:16:27.624 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-01-29 18:16:27.708 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$9ea7a112] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-01-29 18:16:27.717 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-01-29 18:16:27.724 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-01-29 18:16:27.735 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-01-29 18:16:28.199 INFO  [main] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-01-29 18:16:28.216 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-01-29 18:16:28.216 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-01-29 18:16:28.216 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2021-01-29 18:16:28.469 INFO  [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-01-29 18:16:28.469 INFO  [main] org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3867 ms
2021-01-29 18:16:28.585 INFO  [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Set web app root system property: 'webapp.root' = [C:\Users\Administrator\AppData\Local\Temp\tomcat-docbase.6887752795970309039.8080\]
2021-01-29 18:16:28.827 INFO  [main] c.b.dynamic.datasource.DynamicDataSourceCreator - 动态数据源-检测到druid存在,如配置中未指定type,druid会默认配置
2021-01-29 18:16:28.834 INFO  [main] c.b.dynamic.datasource.DynamicRoutingDataSource - 初始共加载 0 个数据源
2021-01-29 18:16:28.838 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'UXjAstoryCategoryController': Unsatisfied dependency expressed through field 'baseService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'xjAstoryCategoryServiceImpl': Unsatisfied dependency expressed through field 'baseMapper'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'xjAstoryCategoryMapper' defined in file [F:\workspace\code\git2020-12\spring-boot-plus2\xj-server\xj-test-server\target\classes\com\ws\ldy\modules\yw\astory\mapper\XjAstoryCategoryMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [com/baomidou/mybatisplus/autoconfigure/MybatisPlusAutoConfiguration.class]: Unsatisfied dependency expressed through method 'sqlSessionFactory' parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataSource' defined in class path resource [com/baomidou/dynamic/datasource/spring/boot/autoconfigure/DynamicDataSourceAutoConfiguration.class]: Invocation of init method failed; nested exception is java.lang.RuntimeException: 请检查primary默认数据库设置
2021-01-29 18:16:28.842 INFO  [main] org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2021-01-29 18:16:28.865 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-01-29 18:17:39.749 INFO  [main] com.ws.ldy.XjTestServer - Starting XjTestServer on wangsong with PID 10004 (F:\workspace\code\git2020-12\spring-boot-plus2\xj-server\xj-test-server\target\classes started by ws in F:\workspace\code\git2020-12\spring-boot-plus2)
2021-01-29 18:17:39.755 INFO  [main] com.ws.ldy.XjTestServer - The following profiles are active: @profiles.active@
2021-01-29 18:17:42.312 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.ws.ldy, com.ws.ldy.modules.third.websocket.config]' package. Please check your configuration.
2021-01-29 18:17:42.543 WARN  [main] org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.baomidou.cloud.service.*.mapper*]' package. Please check your configuration.
